Distance,Use intermediate result,Flow,Angle adjustment,Left tol1,Left tol2,Left tol3,Left tol4,Left tol5,Left DEM,Right tol1,Right tol2,Roght tol3,Right tol4,Right tol5,Right DEM
4.6000000000000005,1,335.635,0.0,3.0,1.0,1.0,2000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
4.7,1,335.635,0.0,3.0,1.0,1.0,1000.0,30.0,A,5.0,1.0,1.0,2000.0,30.0,A
4.800000000000001,1,335.635,0.0,3.0,1.0,1.0,2000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
4.9,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
5.0,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,5.16560652,0.0,0.107179441,2000.0,30.0,A
5.1000000000000005,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
5.2,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
5.300000000000001,1,335.635,0.0,5.2488,0.0,0.073205,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
5.4,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
5.5,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.649045868,0.0,0.117897385,2000.0,30.0,A
5.6000000000000005,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
5.7,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
5.800000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
5.9,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
6.0,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,2000.0,30.0,A
6.1000000000000005,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
6.2,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
6.300000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,5.2488,0.0,0.073205,1000.0,30.0,A
6.4,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,5.2488,0.0,0.073205,1000.0,30.0,A
6.5,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,4.251528,0.0,0.08857805,1000.0,30.0,A
6.6000000000000005,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.251528,0.0,0.08857805,1000.0,30.0,A
6.7,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,0.1,0.05,2000.0,30.0,A
6.800000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,3.8263752,0.0,0.097435855,1000.0,30.0,A
6.9,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,5.2488,0.0,0.073205,1000.0,30.0,A
7.0,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
7.1000000000000005,1,335.635,0.0,6.0,1.0,0.05,2000.0,30.0,A,5.0,0.1,0.05,2000.0,30.0,A
7.2,1,335.635,0.0,7.08588,0.0,0.0805255,2000.0,30.0,A,5.0,0.1,0.05,2000.0,30.0,A
7.300000000000001,1,335.635,0.0,6.0,1.0,0.05,2000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
7.4,1,335.635,0.0,7.08588,0.0,0.0805255,2000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
7.5,1,335.635,0.0,7.08588,0.0,0.0805255,2000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
7.6000000000000005,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
7.7,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
7.800000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
7.9,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
8.0,1,335.635,0.0,7.08588,0.0,0.0805255,2000.0,30.0,A,4.0,0.1,1.0,1000.0,30.0,A
8.1,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,0.1,1.0,1000.0,30.0,A
8.200000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,0.1,1.0,1000.0,30.0,A
8.3,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
8.4,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
8.5,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,0.1,1.0,1000.0,30.0,A
8.6,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
8.700000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,0.1,1.0,1000.0,30.0,A
8.8,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
8.9,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
9.0,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
9.1,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,4.0,0.1,1.0,1000.0,30.0,A
9.200000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,0.1,1.0,1000.0,30.0,A
9.3,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
9.4,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
9.5,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
9.600000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
9.700000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
9.8,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
9.9,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
10.0,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
10.100000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
10.200000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
10.3,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
10.4,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
10.5,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,4.0,1.0,1.0,1000.0,30.0,A
10.600000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
10.700000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
10.8,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
10.9,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
11.0,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
11.100000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
11.200000000000001,1,335.635,0.0,4.0,1.0,1.0,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
11.3,1,335.635,0.0,4.0,1.0,1.0,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
11.4,1,335.635,0.0,4.0,1.0,1.0,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
11.5,1,335.635,0.0,4.0,1.0,1.0,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
11.600000000000001,1,335.635,0.0,4.0,1.0,1.0,2000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
11.700000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
11.8,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
11.9,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.0,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.100000000000001,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.200000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.3,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.4,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.5,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.600000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.700000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.8,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
12.9,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
13.0,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
13.100000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
13.200000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
13.3,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
13.4,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
13.5,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
13.600000000000001,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
13.700000000000001,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
13.8,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
13.9,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
14.0,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
14.100000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
14.200000000000001,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
14.3,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
14.4,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
14.5,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
14.600000000000001,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,5.832,0.075,0.06655,1000.0,30.0,A
14.700000000000001,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
14.8,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
14.9,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
15.0,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
15.100000000000001,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
15.200000000000001,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
15.3,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
15.4,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
15.5,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.748,0.2,0.06655,2000.0,30.0,A
15.600000000000001,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.748,0.2,0.06655,2000.0,30.0,A
15.700000000000001,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.0,0.2,0.05,2000.0,30.0,A
15.8,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.748,0.2,0.06655,2000.0,30.0,A
15.9,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.748,0.2,0.06655,2000.0,30.0,A
16.0,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.8732,0.0,0.073205,2000.0,30.0,A
16.1,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,8.748,0.2,0.06655,2000.0,30.0,A
16.2,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,7.8732,0.0,0.073205,2000.0,30.0,A
16.3,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.0,0.2,0.05,2000.0,30.0,A
16.400000000000002,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.8732,0.0,0.073205,2000.0,30.0,A
16.5,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.0,0.2,0.05,2000.0,30.0,A
16.6,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
16.7,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
16.8,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
16.900000000000002,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
17.0,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
17.1,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
17.2,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
17.3,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
17.400000000000002,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
17.5,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
17.6,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
17.7,1,335.635,0.0,7.2,0.9,0.055,2000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
17.8,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
17.900000000000002,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
18.0,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
18.1,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
18.2,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
18.3,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
18.400000000000002,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
18.5,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
18.6,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
18.7,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
18.8,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
18.900000000000002,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
19.0,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
19.1,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
19.200000000000003,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
19.3,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
19.400000000000002,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
19.5,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
19.6,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
19.700000000000003,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
19.8,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
19.900000000000002,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
20.0,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
20.1,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.748,0.2,0.06655,2000.0,30.0,A
20.200000000000003,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,7.8732,0.0,0.073205,2000.0,30.0,A
20.3,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
20.400000000000002,1,335.635,0.0,8.0,2.0,0.05,1000.0,30.0,A,6.48,0.35,0.0605,1000.0,30.0,A
20.5,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
20.6,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
20.700000000000003,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
20.8,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
20.900000000000002,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
21.0,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
21.1,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
21.200000000000003,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
21.3,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
21.400000000000002,1,335.635,0.0,6.48,0.35,0.0605,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
21.5,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
21.6,1,335.635,0.0,4.0,1.0,1.0,1000.0,30.0,A,7.2,0.9,0.055,1000.0,30.0,A
21.700000000000003,1,335.635,0.0,7.2,0.9,0.055,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
21.8,1,335.635,0.0,5.832,0.075,0.06655,1000.0,30.0,A,8.0,2.0,0.05,1000.0,30.0,A
